block_id,drug_row,drug_col,Row,Col,conc_r,conc_c,replicate,conc_r_unit,line,response,conc_c_unit
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D105T01,100.22285787831571,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D114T01,99.271282376256,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D115T01,76.94533253734144,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D131T01,91.59086001480284,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D134T01,91.29032586652485,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,4,2,0.08,1,uM,D135T01,72.05637032986189,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D013T01,92.15077539564722,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D019T01,91.1729867680316,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D080T01,83.03515600573637,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D090T01,72.75866561085478,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D092T01,66.43827826032422,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D093N11,166.5084709880605,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D104T01,89.10560669961379,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D105T01,97.20198370486483,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D114T01,91.09506902773083,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D115T01,81.66146460031821,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D131T01,85.82149318393247,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D134T01,83.32190540463486,uM
Everolimus_AZD5363,Everolimus,AZD5363,2,5,2,0.016,1,uM,D135T01,85.8501160369218,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D013T01,57.02229683836985,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D019T01,69.61011696718987,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D080T01,81.48112662971775,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D090T01,81.6691551229058,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D092T01,25.667264497413267,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D093N11,171.63005943859932,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D104T01,60.03578925165264,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D105T01,73.32781483808645,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D114T01,40.97648171320943,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D115T01,49.27187848673873,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D131T01,35.5617527745534,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D134T01,49.83721204502384,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,1,0.4,10,1,uM,D135T01,48.718361464269584,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D013T01,63.02335050183282,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D019T01,83.77780090521127,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D080T01,83.43728251054138,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D090T01,85.07709860288556,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D092T01,37.9276297360438,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D093N11,180.89159264568067,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D104T01,79.52182706778278,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D105T01,88.10211109487129,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D114T01,61.69819735428751,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D115T01,58.21096627423136,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D131T01,34.4860916250165,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D134T01,53.66240703113889,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,2,0.4,2,1,uM,D135T01,45.63982467192635,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D013T01,71.32157759755401,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D019T01,84.63451713218447,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D080T01,77.58546389700236,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D090T01,79.4263129646307,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D092T01,42.184864127117535,uM
Everolimus_AZD5363,Everolimus,AZD5363,3,3,0.4,0.4,1,uM,D093N11,220.78583025045626,uM
